trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,13,11.582030763716352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",25,7,23.330887198816377,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",25,9,28.026654085724175,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,6,-15.49033732869474,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",25,10,17.459718739939504,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",25,9,26.157094190059492,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,15,19.448805233643853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,17,16.68767917348324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",25,0,4.17591894896942,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
928,False,"{'a': 0.002, 'e': 0.156609473870183}",30,7,14.195613779955462,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",20,8,13.875346898918089,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",20,10,18.386257264624504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",25,5,15.045148599204154,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",20,14,12.796024193414711,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,6,23.936170757168053,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",25,12,24.000856822716855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",25,18,11.72432741437082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",30,18,12.237722414176279,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,0,-25.115763648243455,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",25,10,-36.274985981052325,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",30,18,-25.38137584391606,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",25,2,-14.0883882217937,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",25,8,29.631091009665244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,15,7.927349805679735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",25,6,34.12914491028245,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",20,1,24.511388615013605,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,19,6.071976962482306,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",25,8,-14.80465919475852,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,10,17.407281771724946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,7,-23.949856470895615,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",25,14,0.3116052386291557,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",25,4,-10.532807933928648,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,6,0.6241976160389056,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",25,11,26.27479314566963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",25,15,7.624094132156624,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",25,14,16.701199006217546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",30,15,16.591382462318975,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,18,13.684246184403426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",25,20,9.256711519056651,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",35,22,10.678263766297981,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",25,2,36.65574391195374,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",25,11,-9.753147307187493,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",20,9,4.715800870347176,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",20,6,-16.491388866970198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",25,18,10.28205753636964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",30,13,18.99828720494049,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",30,13,-6.8013012248369975,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",20,3,2.250173557019926,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,11,9.70358335281626,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",30,23,12.503072624437122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,10,6.676255718653882,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",25,3,8.882998005604069,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",20,9,-16.345012133923962,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",20,15,7.0479539093471,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,14,4.626830210167969,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",25,0,30.725694842612114,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",25,11,27.74526117269867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",25,15,21.05398211381453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,16,20.06846738933438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,0,29.08151424447221,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",25,12,10.696042782544453,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",20,6,13.84231839400529,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",30,10,34.07795770329526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",30,8,-2.2694860181045478,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",20,14,-8.889179063285669,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,0,14.373710610269084,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",25,16,16.430141922048207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",20,13,10.433317990927613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",20,12,16.824446596646368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",20,2,-17.91096813099141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",20,13,11.368065844714277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",20,5,15.196220165401767,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",25,17,13.702152439937336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",20,0,16.85023071541759,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",35,25,17.55089113454071,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",25,17,15.338076591069434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",20,5,15.775782686889672,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",25,11,2.417587500281809,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",35,24,16.578273931910356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",20,16,6.309418285061886,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.002, 'e': 0.13587770849684613}",30,0,17.310435553418426,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1000,False,"{'a': 0.002, 'e': 0.1356062246541897}",25,12,15.827051975634292,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.002, 'e': 0.1353352832366127}",20,9,-33.100271678862335,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1002,False,"{'a': 0.002, 'e': 0.13506488316034906}",20,0,32.96730854130006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1003,False,"{'a': 0.002, 'e': 0.1347950233437982}",25,18,13.397432025529543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.1345257027075204}",20,6,16.309378772674695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.002, 'e': 0.13425692017423285}",20,6,22.961809630553176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.002, 'e': 0.13398867466880493}",20,7,22.650554958611146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.002, 'e': 0.1337209651182544}",20,11,8.265809630560108,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.002, 'e': 0.1334537904517426}",20,4,-19.58017983923046,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.1331871496005706}",20,16,6.514068275238856,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.13292104149817452}",20,6,0.2626299441884872,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1011,False,"{'a': 0.002, 'e': 0.13265546508012172}",25,16,16.87564442323847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.002, 'e': 0.13239041928410605}",25,0,40.94571830736469,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1013,False,"{'a': 0.002, 'e': 0.1321259030499441}",30,0,-3.473844691392017,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
1014,False,"{'a': 0.002, 'e': 0.13186191531957048}",25,14,-32.46219213391151,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1015,False,"{'a': 0.002, 'e': 0.131598455037034}",30,2,-22.79027137870463,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
1016,False,"{'a': 0.002, 'e': 0.13133552114849303}",30,9,34.161830089815965,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.002, 'e': 0.13107311260221188}",25,11,27.70580508241197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.002, 'e': 0.13081122834855582}",20,10,-4.513475124469316,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1019,False,"{'a': 0.002, 'e': 0.13054986733998764}",20,16,7.71459024719487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.002, 'e': 0.13028902853106283}",20,14,-1.4977804832555581,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1021,False,"{'a': 0.002, 'e': 0.1300287108784259}",25,0,20.04693041840885,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1022,False,"{'a': 0.002, 'e': 0.1297689133408058}",20,1,-25.707309914796117,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1023,False,"{'a': 0.002, 'e': 0.12950963487901218}",20,1,6.972670959937297,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1024,False,"{'a': 0.002, 'e': 0.12925087445593067}",20,12,12.243242470828928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.002, 'e': 0.1289926310365194}",25,13,24.494327165262007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.12873490358780423}",25,17,16.86644092934204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.12847769107887502}",25,0,35.89496723249378,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1028,False,"{'a': 0.002, 'e': 0.1282209924808815}",20,12,14.572650385925956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.1279648067670288}",20,10,18.555641873815038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.002, 'e': 0.12770913291257383}",35,12,25.69675669028601,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.002, 'e': 0.12745396989482075}",35,18,28.724146281808643,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.1271993166931172}",25,13,2.074360974979796,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.002, 'e': 0.12694517228885002}",20,8,-37.579084577690644,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1034,False,"{'a': 0.002, 'e': 0.1266915356654413}",25,17,-8.201653834026116,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1035,False,"{'a': 0.002, 'e': 0.1264384058083441}",20,7,10.377533569769017,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.002, 'e': 0.12618578170503877}",20,12,15.168548236462259,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.002, 'e': 0.12593366234502845}",20,1,-0.8294572509437232,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.1256820467198355}",25,14,-1.7453929435823945,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.002, 'e': 0.12543093382299692}",20,6,24.138103925130213,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.12518032265006093}",30,7,35.813531248308,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.002, 'e': 0.12493021219858241}",20,10,13.110655692640297,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.002, 'e': 0.12468060146811931}",25,8,-15.239802083586286,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1043,False,"{'a': 0.002, 'e': 0.12443148946022826}",20,12,12.572793547179083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.002, 'e': 0.12418287517846102}",25,15,6.419777560945199,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",25,15,10.330128925647047,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",20,12,14.423206710415753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",20,0,30.23482778819959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",25,8,14.27886904898945,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",25,8,33.027583236029876,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",25,0,16.212718138556458,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",35,0,-12.437650934168332,"{0: 31, 1: 0, 2: 3, 3: 1, 4: 0}",0
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",25,9,6.265706411689738,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",20,6,22.608231870052123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",20,12,15.46317131943618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",30,14,22.62925485204299,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",20,7,22.817452259587682,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",25,12,20.54134588793442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",30,12,13.422081286650808,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",25,10,23.998477883756678,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",25,0,40.45695209741957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",25,14,19.8896056888107,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",25,19,12.615942752639183,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",25,11,10.349308377254543,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",30,16,24.9571514099281,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",25,15,17.64059909012742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",30,12,23.54850663120072,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",25,6,29.510294839915975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",20,0,-33.196133525446065,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",25,15,17.726748562826025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",25,18,12.353181678903535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.11765484302177918}",35,11,-3.7634060197284116,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1072,False,"{'a': 0.002, 'e': 0.11741976848862698}",20,8,22.675976006636485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.11718516363470523}",30,15,-28.84770191561794,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1074,False,"{'a': 0.002, 'e': 0.11695102752159432}",25,14,13.217158806265788,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.002, 'e': 0.11671735921274938}",20,0,-22.131274923121676,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1076,False,"{'a': 0.002, 'e': 0.11648415777349697}",20,2,26.582349318109813,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.002, 'e': 0.11625142227103091}",20,0,18.671958692418833,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1078,False,"{'a': 0.002, 'e': 0.116019151774409}",25,19,9.854659764857987,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.1157873453545488}",25,20,10.416843815272667,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.002, 'e': 0.11555600208422448}",30,18,18.05228249182082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.002, 'e': 0.11532512103806251}",25,7,16.394887465468944,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.11509470129253851}",20,0,11.219643737058238,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1083,False,"{'a': 0.002, 'e': 0.11486474192597308}",20,6,-17.61382592284878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1084,False,"{'a': 0.002, 'e': 0.11463524201852858}",20,16,6.627434734056949,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.002, 'e': 0.11440620065220493}",20,8,20.626700838236722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.002, 'e': 0.1141776169108365}",20,6,24.424666412919848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.002, 'e': 0.11394948988008788}",20,13,-6.490621205245581,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.11372181864745078}",20,13,12.969523912471992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.002, 'e': 0.11349460230223983}",20,13,14.111542975175961,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.002, 'e': 0.11326783993558948}",20,8,17.118305517562604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.002, 'e': 0.11304153064044985}",30,10,33.61364067293102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.11281567351158354}",20,0,34.59381773209423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1093,False,"{'a': 0.002, 'e': 0.11259026764556165}",25,0,-2.380211079488916,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1094,False,"{'a': 0.002, 'e': 0.11236531214076052}",20,16,8.192316527164646,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.002, 'e': 0.11214080609735771}",20,11,14.590352809589977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.002, 'e': 0.11191674861732888}",20,12,14.704962990688902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.002, 'e': 0.11169313880444368}",20,15,11.000749752380269,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.11146997576426268}",20,8,20.780147559699433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.002, 'e': 0.1112472586041333}",20,6,24.315890555071,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.002, 'e': 0.11102498643318673}",25,11,19.108407981196766,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.11080315836233387}",20,13,12.412495651343898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.002, 'e': 0.11058177350426224}",25,1,10.46050578096703,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
